"PVWatts Hourly PV Performance Data"
"Requested Location","昆明"
"Location","Lat, Lng: 25.05, 102.7"
"Latitude (DD)","25.05"
"Longitude (DD)","102.70"
"Elevation (m)","1922"
"DC System Size (kW)","244.44"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"11","17","4","0","0","10.5","2.3","0.2","0","10.5","0","0"
"11","17","5","0","0","10","2.1","0.2","0","10","0","0"
"11","17","6","0","0","9.7","2","0.2","0","9.7","0","0"
"11","17","7","57","7","9.6","2","0.2","16.205","9.964","2445.838","1390.319"
"11","17","8","493","58","13.1","3.7","0.2","247.983","17.557","50875.805","48104.219"
"11","17","9","598","110","16.1","4.8","0.2","469.687","23.428","99818.797","95312.967"
"11","17","10","914","63","18.7","5.5","0.2","747.577","29.371","154337.463","147899.82"
"11","17","11","955","66","20.5","5.8","0.2","893.245","32.786","180325.694","172967.185"
"11","17","12","652","236","21.8","6","0.2","866.176","33.417","172863.623","165769.525"
"11","17","13","646","234","22.7","5.9","0.2","854.31","34.288","170000.128","163007.494"
"11","17","14","241","312","23.1","5.7","0.2","530.7","30.458","106686.231","101937.06"
"11","17","15","4","145","22.9","5.4","0.2","140.487","24.917","27815.491","25861.024"
"11","17","16","2","116","21.8","4.5","0.2","111.965","23.609","22419.838","20656.561"
"11","17","17","10","59","19.3","2.9","0.2","60.378","20.542","11885.156","10495.164"
"11","17","18","0","0","16.6","1.8","0.2","0","0","0","0"
"11","17","19","0","0","15.2","1.6","0.2","0","15.2","0","0"
"11","17","20","0","0","14.4","1.4","0.2","0","14.4","0","0"
"11","17","21","0","0","13.6","1.2","0.2","0","13.6","0","0"
"11","17","22","0","0","13.1","1.1","0.2","0","13.1","0","0"
"11","17","23","0","0","12.9","1","0.2","0","12.9","0","0"
"11","18","0","0","0","12.8","0.8","0.2","0","12.8","0","0"
"11","18","1","0","0","12.4","0.7","0.2","0","12.4","0","0"
"11","18","2","0","0","11.7","0.8","0.2","0","11.7","0","0"
"11","18","3","0","0","11.1","1","0.2","0","11.1","0","0"
"11","18","4","0","0","10.8","1.1","0.2","0","10.8","0","0"
"11","18","5","0","0","10.7","1.2","0.2","0","10.7","0","0"
"11","18","6","0","0","10.6","1.4","0.2","0","10.6","0","0"
"11","18","7","3","4","10.5","1.5","0.2","4.117","10.607","646.934","0"
"11","18","8","196","94","12.3","3.3","0.2","175.526","15.67","36400.48","34141.813"
"11","18","9","216","174","13.7","3.8","0.2","305.433","19.16","64871.22","61603.722"
"11","18","10","92","233","14.9","3.9","0.2","303.438","20.218","62978.267","59777.844"
"11","18","11","3","122","16.2","3.6","0.2","117.037","18.337","23396.808","21598.913"
"11","18","12","32","232","17.4","3.1","0.2","260.872","22.556","52632.06","49798.243"
"11","18","13","180","355","18.4","2.7","0.2","538.757","29.821","107906.723","103114.305"
"11","18","14","106","303","18.9","2.5","0.2","398.035","27.654","80185.288","76375.151"
"11","18","15","17","181","18.9","2.4","0.2","185.994","23.073","37537.077","35238.136"
"11","18","16","8","93","18.3","2.4","0.2","91.94","20.371","18536.829","16911.142"
"11","18","17","0","15","16.6","1.8","0.2","13.903","16.953","2609.837","1548.506"
"11","18","18","0","0","14.8","1.5","0.2","0","0","0","0"
"11","18","19","0","0","13.8","1.8","0.2","0","13.8","0","0"
"11","18","20","0","0","13.1","2.1","0.2","0","13.1","0","0"
"11","18","21","0","0","12.4","2.3","0.2","0","12.4","0","0"
"11","18","22","0","0","11.8","2.4","0.2","0","11.8","0","0"
"11","18","23","0","0","11.4","2.6","0.2","0","11.4","0","0"
"11","19","0","0","0","11.1","2.6","0.2","0","11.1","0","0"
"11","19","1","0","0","10.8","2.4","0.2","0","10.8","0","0"
"11","19","2","0","0","10.5","2.1","0.2","0","10.5","0","0"
"11","19","3","0","0","10.2","1.7","0.2","0","10.2","0","0"
"11","19","4","0","0","9.9","1.4","0.2","0","9.9","0","0"
"11","19","5","0","0","9.8","1.3","0.2","0","9.8","0","0"
"11","19","6","0","0","9.7","1.2","0.2","0","9.7","0","0"
"11","19","7","2","3","9.6","1.1","0.2","3.043","9.687","475.043","0"
"11","19","8","30","46","12.7","2.4","0.2","54.86","13.934","11064.991","9704.061"
"11","19","9","243","169","15.7","3.3","0.2","321.558","21.91","67732.116","64363.244"
"11","19","10","277","251","18.4","4","0.2","476.131","26.638","97867.627","93430.935"
"11","19","11","323","308","20.3","4.4","0.2","610.242","30.262","123069.365","117739.675"
"11","19","12","414","315","21.7","4.7","0.2","719.654","32.981","143442.325","137390.74"
"11","19","13","851","130","22.5","4.8","0.2","923.169","36.818","182488.45","175053.306"
"11","19","14","948","78","22.8","4.9","0.2","881.159","36.315","175688.824","168494.617"
"11","19","15","905","69","22.5","4.7","0.2","719.831","33.857","146405.1","140248.532"
"11","19","16","810","58","21.4","4","0.2","499.699","30.111","104323.621","99658.167"
"11","19","17","579","40","18.6","2.6","0.2","231.892","23.539","44554.26","42006.672"
"11","19","18","0","0","15.7","1.7","0.2","0","0","0","0"
"11","19","19","0","0","14.7","1.7","0.2","0","14.7","0","0"
"11","19","20","0","0","14.1","1.6","0.2","0","14.1","0","0"
"11","19","21","0","0","13.5","1.5","0.2","0","13.5","0","0"
"11","19","22","0","0","13.1","1.4","0.2","0","13.1","0","0"
"11","19","23","0","0","12.6","1.3","0.2","0","12.6","0","0"
"11","20","0","0","0","12.2","1.2","0.2","0","12.2","0","0"
"11","20","1","0","0","11.8","1.1","0.2","0","11.8","0","0"
"11","20","2","0","0","11.6","1.1","0.2","0","11.6","0","0"
"11","20","3","0","0","11.2","1","0.2","0","11.2","0","0"
"11","20","4","0","0","10.8","1","0.2","0","10.8","0","0"
"11","20","5","0","0","10.5","1.1","0.2","0","10.5","0","0"
"11","20","6","0","0","10.1","1.2","0.2","0","10.1","0","0"
"11","20","7","0","2","9.9","1.4","0.2","1.85","9.949","287.764","0"
"11","20","8","27","75","12.1","2.6","0.2","85.754","13.961","17674.102","16078.985"
"11","20","9","78","169","14.4","2.8","0.2","215.831","18.924","45224.146","42652.822"
"11","20","10","54","239","16.4","2.7","0.2","282.376","22.399","57903.994","54883.372"
"11","20","11","104","280","17.6","2.8","0.2","372.541","25.364","75589.853","71942.551"
"11","20","12","315","319","18.5","3","0.2","633.82","31.272","126917.587","121451.539"
"11","20","13","285","333","19.2","3.4","0.2","620.324","30.91","124295.998","118922.844"
"11","20","14","467","251","19.7","3.6","0.2","671.861","32.025","135272.945","129510.834"
"11","20","15","531","168","19.6","3.7","0.2","566.233","29.863","116181.431","111095.807"
"11","20","16","343","127","18.8","3.5","0.2","326.829","24.927","68520.045","65123.254"
"11","20","17","255","61","16.9","2.6","0.2","153.972","20.201","30254.405","28213.518"
"11","20","18","0","0","15.1","2.1","0.2","0","0","0","0"
"11","20","19","0","0","14","2.4","0.2","0","14","0","0"
"11","20","20","0","0","13.2","2.5","0.2","0","13.2","0","0"
"11","20","21","0","0","12.7","2.5","0.2","0","12.7","0","0"
"11","20","22","0","0","12.3","2.4","0.2","0","12.3","0","0"
"11","20","23","0","0","12.2","2.2","0.2","0","12.2","0","0"
"11","21","0","0","0","12.3","2.2","0.2","0","12.3","0","0"
"11","21","1","0","0","12.3","2.3","0.2","0","12.3","0","0"
"11","21","2","0","0","12.3","2.2","0.2","0","12.3","0","0"
"11","21","3","0","0","12.2","2","0.2","0","12.2","0","0"
"11","21","4","0","0","12.1","2","0.2","0","12.1","0","0"
"11","21","5","0","0","11.8","2","0.2","0","11.8","0","0"
"11","21","6","0","0","11.5","2","0.2","0","11.5","0","0"
"11","21","7","7","3","11.4","2","0.2","3.712","11.485","556.161","0"
"11","21","8","303","78","13.9","3.3","0.2","198.599","17.703","40632.16","38223.548"
"11","21","9","536","126","15.9","4","0.2","444.907","23.641","94385.163","90071.868"
"11","21","10","650","142","18","4.8","0.2","642.481","27.991","132914.41","127235.871"
"11","21","11","297","311","19.5","5.3","0.2","590.751","28.09","120087.007","114862.994"
"11","21","12","768","166","20.4","5.6","0.2","893.803","32.96","179191.317","171873.003"
"11","21","13","895","112","21.2","5.8","0.2","933.968","34.033","186818.281","179229.713"
"11","21","14","888","99","21.5","5.8","0.2","852.705","33.231","172054.951","164989.506"
"11","21","15","841","88","21.3","5.6","0.2","699.118","31.166","143588.264","137531.508"
"11","21","16","744","71","20.4","4.8","0.2","478.927","27.885","100727.326","96189.304"
"11","21","17","509","46","18.3","3.3","0.2","218.439","22.436","42251.051","39785.075"
"11","21","18","0","0","16.2","2.3","0.2","0","0","0","0"
"11","21","19","0","0","15.4","2.2","0.2","0","15.4","0","0"
"11","21","20","0","0","14.6","2.1","0.2","0","14.6","0","0"
"11","21","21","0","0","13.6","1.9","0.2","0","13.6","0","0"
"11","21","22","0","0","12.8","1.7","0.2","0","12.8","0","0"
"11","21","23","0","0","12.1","1.5","0.2","0","12.1","0","0"
"11","22","0","0","0","11.7","1.2","0.2","0","11.7","0","0"
"11","22","1","0","0","11.5","1","0.2","0","11.5","0","0"
"11","22","2","0","0","11.3","0.9","0.2","0","11.3","0","0"
"11","22","3","0","0","11.1","0.9","0.2","0","11.1","0","0"
"11","22","4","0","0","11","0.8","0.2","0","11","0","0"
"11","22","5","0","0","10.8","0.7","0.2","0","10.8","0","0"
"11","22","6","0","0","10.4","0.8","0.2","0","10.4","0","0"
"11","22","7","14","4","10.2","0.9","0.2","5.315","10.356","798.203","0"
"11","22","8","103","33","11.8","2","0.2","72.769","13.561","14610.522","13123.96"
"11","22","9","0","51","13.7","2.2","0.2","47.398","14.808","9486.748","8181.742"
"11","22","10","12","155","15.2","2.3","0.2","156.325","18.773","31860.663","29762.86"
"11","22","11","187","267","16.4","2.3","0.2","438.756","26.427","89285.337","85152.749"
"11","22","12","544","263","17.4","2.5","0.2","789.887","34.804","156789.242","150264.722"
"11","22","13","638","219","17.9","2.6","0.2","827.553","35.816","163921.092","157143.863"
"11","22","14","400","274","17.9","2.7","0.2","630.868","31.315","127203.598","121727.415"
"11","22","15","171","239","17.4","2.9","0.2","372.77","25.063","76735.223","73047.336"
"11","22","16","147","132","16.1","3.1","0.2","216.022","20.412","45338.38","42763.008"
"11","22","17","161","63","13.9","3.3","0.2","122.911","16.245","24558.295","22719.244"
"11","22","18","0","0","11.6","3.5","0.2","0","0","0","0"
"11","22","19","0","0","10","3.6","0.2","0","10","0","0"
"11","22","20","0","0","8.8","3.5","0.2","0","8.8","0","0"
"11","22","21","0","0","8","3.6","0.2","0","8","0","0"
"11","22","22","0","0","7.5","3.5","0.2","0","7.5","0","0"
"11","22","23","0","0","7.1","3.4","0.2","0","7.1","0","0"
"11","23","0","0","0","6.8","3.3","0.2","0","6.8","0","0"
"11","23","1","0","0","6.4","3.5","0.2","0","6.4","0","0"
"11","23","2","0","0","5.9","3.8","0.2","0","5.9","0","0"
"11","23","3","0","0","5.3","4","0.2","0","5.3","0","0"
"11","23","4","0","0","4.7","4.3","0.2","0","4.7","0","0"
"11","23","5","0","0","4.2","4.5","0.2","0","4.2","0","0"
"11","23","6","0","0","3.7","4.8","0.2","0","3.7","0","0"
"11","23","7","0","0","3.4","4.9","0.2","0","0","0","0"
"11","23","8","36","26","3.4","4.4","0.2","38.86","4.034","7981.685","6730.009"
"11","23","9","0","23","4.1","4.1","0.2","21.346","4.464","4319.922","3197.997"
"11","23","10","6","73","4.8","4","0.2","72.285","6.048","15074.26","13571.265"
"11","23","11","0","43","5.7","3.8","0.2","40.01","6.409","8055.903","6801.597"
"11","23","12","0","42","6.6","3.5","0.2","39.097","7.324","7804.256","6558.867"
"11","23","13","2","102","7.6","3.2","0.2","97.05","9.486","19914.778","18240.265"
"11","23","14","4","131","8.5","3.3","0.2","126.619","10.925","26206.601","24309.144"
"11","23","15","0","59","8.8","3.5","0.2","54.879","9.821","11150.624","9786.66"
"11","23","16","10","86","8.2","3.3","0.2","86.134","9.861","18104.836","16494.456"
"11","23","17","0","8","7.1","2.9","0.2","7.409","7.252","1412.68","393.77"
"11","23","18","0","0","6.1","2.4","0.2","0","0","0","0"
"11","23","19","0","0","5.5","2.3","0.2","0","5.5","0","0"
"11","23","20","0","0","5.1","2.3","0.2","0","5.1","0","0"
"11","23","21","0","0","4.7","2.6","0.2","0","4.7","0","0"
"11","23","22","0","0","4.3","3.2","0.2","0","4.3","0","0"
"11","23","23","0","0","3.9","3.2","0.2","0","3.9","0","0"
"11","24","0","0","0","3.6","3.3","0.2","0","3.6","0","0"
"11","24","1","0","0","3.3","3.8","0.2","0","3.3","0","0"
"11","24","2","0","0","2.9","3.8","0.2","0","2.9","0","0"
"11","24","3","0","0","2.5","3.4","0.2","0","2.5","0","0"
"11","24","4","0","0","2.2","2.9","0.2","0","2.2","0","0"
"11","24","5","0","0","2.1","2.8","0.2","0","2.1","0","0"
"11","24","6","0","0","2.1","2.8","0.2","0","2.1","0","0"
"11","24","7","0","1","2.1","2.9","0.2","0.951","2.119","0","0"
"11","24","8","0","26","2.5","3.1","0.2","24.125","2.981","4965.331","3820.536"
"11","24","9","0","20","3.4","3.3","0.2","18.559","3.757","3746.195","2644.6"
"11","24","10","0","27","4.8","3.2","0.2","25.088","5.289","5023.15","3876.306"
"11","24","11","0","53","6.2","2.8","0.2","49.328","7.226","9984.605","8661.957"
"11","24","12","3","113","7.3","2.5","0.2","108.502","9.68","22339.425","20578.998"
"11","24","13","4","128","8.2","2.3","0.2","123.853","11.021","25495.759","23623.49"
"11","24","14","4","144","8.7","2","0.2","139.342","12.07","28809.035","26819.364"
"11","24","15","0","106","8.7","1.7","0.2","99.401","11.266","20549.731","18852.719"
"11","24","16","0","52","8.2","1.4","0.2","48.327","9.539","9926.88","8606.278"
